lat,lon,timestamp,TSM (mg/l),Temperature (˚C),Salinity (‰),Oxygen (mg/L),Oxygen (%),Conductivity (Ohm-1),Sound (m/s),Station,Sampling depth (m)
41.012772,39.740344,2014-05-25 12:10:00,None,21.8114,14.621,7.989,99.4,22.6003,1504.038,D9,1.936
41.012772,39.740344,2014-05-25 12:10:00,None,21.5897,16.685,8.137,102.05,25.3808,1505.689,D9,2.461
41.012772,39.740344,2014-05-25 12:10:00,None,20.6916,17.411,9.222,114.19,25.8907,1503.949,D9,2.921
41.012772,39.740344,2014-05-25 12:10:00,None,20.1932,17.491,9.586,117.63,25.724,1502.607,D9,3.429
41.012772,39.740344,2014-05-25 12:10:00,None,19.8479,17.454,9.8,119.43,25.4837,1501.566,D9,3.955
41.012772,39.740344,2014-05-25 12:10:00,None,18.7234,17.631,9.937,118.6,25.0988,1498.424,D9,4.414
41.012772,39.740344,2014-05-25 12:10:00,None,18.1097,17.65,10.004,117.97,24.7863,1496.585,D9,4.939
41.012772,39.740344,2014-05-25 12:10:00,None,17.7378,17.678,9.958,116.59,24.6184,1495.478,D9,5.464
41.012772,39.740344,2014-05-25 12:10:00,None,17.4948,17.718,9.872,115.06,24.5363,1494.775,D9,5.907
41.012772,39.740344,2014-05-25 12:10:00,None,17.0632,17.741,9.782,113.03,24.3292,1493.456,D9,6.416
41.012772,39.740344,2014-05-25 12:10:00,None,16.2106,17.768,9.794,111.25,23.8966,1490.774,D9,6.908
41.012772,39.740344,2014-05-25 12:10:00,None,15.8369,17.759,9.793,110.39,23.6822,1489.561,D9,7.45
41.012772,39.740344,2014-05-25 12:10:00,None,15.701,17.768,9.721,109.26,23.6197,1489.135,D9,7.893
41.012772,39.740344,2014-05-25 12:10:00,None,15.5573,17.763,9.717,108.89,23.5351,1488.668,D9,8.467
41.012772,39.740344,2014-05-25 12:10:00,None,15.4337,17.765,9.741,108.89,23.4714,1488.272,D9,8.91
41.012772,39.740344,2014-05-25 12:10:00,None,15.3492,17.764,9.745,108.75,23.4249,1488,D9,9.386
41.012772,39.740344,2014-05-25 12:10:00,None,15.1405,17.77,9.772,108.57,23.3183,1487.324,D9,9.911
41.012772,39.740344,2014-05-25 12:10:00,None,14.9974,17.766,9.799,108.55,23.2362,1486.852,D9,10.387
41.012772,39.740344,2014-05-25 12:10:00,None,14.8301,17.759,9.855,108.79,23.1381,1486.295,D9,10.945
41.012772,39.740344,2014-05-25 12:10:00,None,14.4392,17.787,9.888,108.27,22.9605,1485.022,D9,11.404
41.012772,39.740344,2014-05-25 12:10:00,None,14.4191,17.772,9.938,108.77,22.9323,1484.945,D9,11.913
41.012772,39.740344,2014-05-25 12:10:00,None,14.2867,17.758,9.977,108.88,22.8453,1484.489,D9,12.389
41.012772,39.740344,2014-05-25 12:10:00,None,13.7079,17.786,10.097,108.86,22.5672,1482.552,D9,12.881
41.012772,39.740344,2014-05-25 12:10:00,None,13.3449,17.784,10.077,107.8,22.3712,1481.305,D9,13.472
41.012772,39.740344,2014-05-25 12:10:00,None,13.0747,17.829,10.096,107.41,22.2781,1480.423,D9,13.882
41.012772,39.740344,2014-05-25 12:10:00,None,12.7802,17.822,10.109,106.86,22.1127,1479.389,D9,14.391
41.012772,39.740344,2014-05-25 12:10:00,None,12.6501,17.842,10.106,106.54,22.0662,1478.962,D9,14.883
41.012772,39.740344,2014-05-25 12:10:00,None,12.6425,17.839,10.107,106.53,22.0588,1478.939,D9,15.359
41.012772,39.740344,2014-05-25 12:10:00,None,12.568,17.842,10.122,106.52,22.0233,1478.688,D9,15.884
41.012772,39.740344,2014-05-25 12:10:00,None,12.3338,17.843,10.143,106.19,21.8996,1477.866,D9,16.393
41.012772,39.740344,2014-05-25 12:10:00,None,12.1582,17.842,10.162,105.98,21.8053,1477.246,D9,16.902
41.012772,39.740344,2014-05-25 12:10:00,None,11.988,17.854,10.165,105.63,21.7281,1476.657,D9,17.361
41.012772,39.740344,2014-05-25 12:10:00,None,11.9407,17.871,10.155,105.43,21.722,1476.516,D9,17.886
41.012772,39.740344,2014-05-25 12:10:00,None,11.8668,17.863,10.159,105.29,21.6742,1476.248,D9,18.362
41.012772,39.740344,2014-05-25 12:10:00,None,11.7692,17.864,10.14,104.87,21.624,1475.905,D9,18.854
41.012772,39.740344,2014-05-25 12:10:00,None,11.674,17.871,10.153,104.79,21.5811,1475.578,D9,19.38
41.012772,39.740344,2014-05-25 12:10:00,None,11.3169,17.877,10.248,104.93,21.3986,1474.293,D9,19.856
41.012772,39.740344,2014-05-25 12:10:00,None,10.8746,17.921,10.28,104.26,21.2137,1472.73,D9,20.381
41.012772,39.740344,2014-05-25 12:10:00,None,10.5406,17.936,10.279,103.48,21.0532,1471.516,D9,20.873
41.012772,39.740344,2014-05-25 12:10:00,None,10.5288,17.923,10.256,103.21,21.0336,1471.465,D9,21.365
41.012772,39.740344,2014-05-25 12:10:00,None,10.3928,17.93,10.215,102.49,20.97,1470.973,D9,21.841
41.012772,39.740344,2014-05-25 12:10:00,None,9.6721,18.022,10.495,103.65,20.6883,1468.373,D9,22.334
41.012772,39.740344,2014-05-25 12:10:00,None,9.6283,18.022,10.195,100.59,20.6662,1468.216,D9,22.859
41.012772,39.740344,2014-05-25 12:10:00,None,9.5467,18.036,10.095,99.42,20.6381,1467.929,D9,23.318
41.012772,39.740344,2014-05-25 12:10:00,None,9.4799,18.047,9.916,97.51,20.6148,1467.696,D9,23.827
41.012772,39.740344,2014-05-25 12:10:00,None,9.4385,18.058,9.801,96.3,20.6038,1467.558,D9,24.336
41.012772,39.740344,2014-05-25 12:10:00,None,9.4042,18.055,9.745,95.67,20.583,1467.432,D9,24.878
41.012772,39.740344,2014-05-25 12:10:00,None,9.3877,18.064,9.781,95.99,20.5842,1467.387,D9,25.337
41.012772,39.740344,2014-05-25 12:10:00,None,9.3611,18.075,9.702,95.17,20.5817,1467.307,D9,25.879
41.012772,39.740344,2014-05-25 12:10:00,None,9.3404,18.079,9.668,94.79,20.5756,1467.242,D9,26.387
41.012772,39.740344,2014-05-25 12:10:00,None,9.3102,18.089,9.648,94.54,20.5695,1467.144,D9,26.847
41.012772,39.740344,2014-05-25 12:10:00,None,9.1855,18.121,9.633,94.13,20.5377,1466.712,D9,27.356
41.012772,39.740344,2014-05-25 12:10:00,None,9.1039,18.149,9.597,93.62,20.5242,1466.439,D9,27.799
41.012772,39.740344,2014-05-25 12:10:00,None,9.0921,18.147,9.574,93.38,20.5156,1466.4,D9,28.34
41.012772,39.740344,2014-05-25 12:10:00,None,9.0796,18.151,9.53,92.92,20.5132,1466.364,D9,28.8
41.012772,39.740344,2014-05-25 12:10:00,None,9.0489,18.16,9.49,92.47,20.507,1466.265,D9,29.309
41.012772,39.740344,2014-05-25 12:10:00,None,9.0383,18.163,9.469,92.24,20.5046,1466.235,D9,29.801
41.012772,39.740344,2014-05-25 12:10:00,None,9.0359,18.164,9.405,91.62,20.5046,1466.236,D9,30.326
41.012772,39.740344,2014-05-25 12:10:00,None,9.0353,18.164,9.503,92.57,20.5046,1466.242,D9,30.802
41.009444,39.738056,2014-05-25 12:33:00,22,21.7375,0.011,7.71,87.97,-0.0026,1487.608,D10,1.608
41.009444,39.738056,2014-05-25 12:33:00,None,20.9216,13.908,9.005,109.71,21.1867,1500.725,D10,1.92
41.009444,39.738056,2014-05-25 12:33:00,None,20.0803,17.23,9.226,112.79,25.3121,1501.973,D10,2.461
41.009444,39.738056,2014-05-25 12:33:00,None,19.8148,17.457,9.557,116.39,25.4702,1501.456,D10,2.937
41.009444,39.738056,2014-05-25 12:33:00,None,19.1615,17.531,9.749,117.28,25.2092,1499.612,D10,3.413
41.009444,39.738056,2014-05-25 12:33:00,None,18.6601,17.532,9.864,117.51,24.9358,1498.114,D10,3.938
41.009444,39.738056,2014-05-25 12:33:00,None,17.9944,17.604,9.873,116.13,24.665,1496.171,D10,4.43
41.009444,39.738056,2014-05-25 12:33:00,None,17.7153,17.638,9.833,115.05,24.5547,1495.354,D10,4.906
41.009444,39.738056,2014-05-25 12:33:00,None,17.441,17.683,9.744,113.42,24.4628,1494.56,D10,5.415
41.009444,39.738056,2014-05-25 12:33:00,None,16.9928,17.723,9.705,111.98,24.2679,1493.205,D10,5.94
41.009444,39.738056,2014-05-25 12:33:00,None,16.7995,17.739,9.66,111.02,24.1821,1492.618,D10,6.416
41.009444,39.738056,2014-05-25 12:33:00,None,16.6174,17.747,9.674,110.78,24.0927,1492.056,D10,6.924
41.009444,39.738056,2014-05-25 12:33:00,None,16.4997,17.747,9.675,110.53,24.029,1491.688,D10,7.4
41.009444,39.738056,2014-05-25 12:33:00,None,16.1054,17.795,9.727,110.27,23.8721,1490.481,D10,7.925
41.006833,39.738906,2014-05-25 12:53:00,None,20.209,14.285,8.078,97.32,21.379,1499.058,D11,1.936
41.006833,39.738906,2014-05-25 12:53:00,None,20.2269,14.722,8.13,98.18,21.9853,1499.614,D11,2.445
41.006833,39.738906,2014-05-25 12:53:00,None,20.3381,14.317,8.291,100.13,21.488,1499.503,D11,2.97
41.006833,39.738906,2014-05-25 12:53:00,None,20.2293,14.398,8.617,103.89,21.5493,1499.282,D11,3.413
41.006833,39.738906,2014-05-25 12:53:00,None,19.5316,16.567,9.066,108.24,24.1343,1499.646,D11,3.922
41.006833,39.738906,2014-05-25 12:53:00,None,18.9019,17.211,9.391,112.2,24.6491,1498.492,D11,4.414
41.006833,39.738906,2014-05-25 12:53:00,None,18.7382,17.389,9.572,114.11,24.7924,1498.206,D11,4.939
41.006833,39.738906,2014-05-25 12:53:00,None,18.2965,17.476,9.869,116.7,24.665,1496.97,D11,5.431
41.006833,39.738906,2014-05-25 12:53:00,None,18.076,17.527,10.011,117.89,24.6111,1496.36,D11,5.924
41.006833,39.738906,2014-05-25 12:53:00,None,17.6195,17.579,10.117,118.1,24.4285,1495.015,D11,6.432
41.006833,39.738906,2014-05-25 12:53:00,None,17.1022,17.661,10.166,115.51,24.2495,1493.495,D11,6.908
41.006833,39.738906,2014-05-25 12:53:00,None,16.8716,17.671,10.1,116.21,24.1368,1492.786,D11,7.4
41.006833,39.738906,2014-05-25 12:53:00,None,16.6611,17.691,9.943,111.93,24.0473,1492.148,D11,7.925
41.006833,39.738906,2014-05-25 12:53:00,None,16.576,17.718,9.7,110.97,24.0351,1491.916,D11,8.434
41.006833,39.738906,2014-05-25 12:53:00,None,16.3661,17.73,9.481,108.01,23.9346,1491.264,D11,8.91
41.006833,39.738906,2014-05-25 12:53:00,None,16.1018,17.767,9.343,105.88,23.8292,1490.455,D11,9.386
41.006833,39.738906,2014-05-25 12:53:00,None,15.8624,17.763,9.299,104.87,23.7042,1489.691,D11,9.895
41.004142,39.741275,2014-05-25 13:18:00,28,20.205,14.283,8.078,97.29,21.379,1499.058,D12,1.936
41.004142,39.741275,2014-05-25 13:18:00,None,20.2269,14.718,8.13,98.21,21.9853,1499.614,D12,2.445
41.004142,39.741275,2014-05-25 13:18:00,None,20.3381,14.317,8.291,100.13,21.488,1499.503,D12,2.97
41.004142,39.741275,2014-05-25 13:18:00,None,20.2293,14.398,8.617,103.89,21.5493,1499.282,D12,3.413
41.004142,39.741275,2014-05-25 13:18:00,None,19.5316,16.567,9.066,109.24,24.1343,1499.646,D12,3.922
41.004142,39.741275,2014-05-25 13:18:00,None,18.9019,17.211,9.391,112.2,24.6491,1498.492,D12,4.414
41.004142,39.741275,2014-05-25 13:18:00,None,18.7382,17.389,9.572,114.11,24.7924,1498.206,D12,4.939
41.004142,39.741275,2014-05-25 13:18:00,None,18.2965,17.476,9.869,116.7,24.665,1496.97,D12,5.431
41.004142,39.741275,2014-05-25 13:18:00,None,18.076,17.527,10.011,117.89,24.6111,1496.36,D12,5.924
41.004142,39.741275,2014-05-25 13:18:00,None,17.6195,17.579,10.117,118.1,24.4285,1495.015,D12,6.432
41.004142,39.741275,2014-05-25 13:18:00,None,17.1022,17.661,10.166,117.51,24.2495,1493.495,D12,6.908
41.004142,39.741275,2014-05-25 13:18:00,None,16.8716,17.671,10.1,116.21,24.1368,1492.786,D12,7.4
41.004142,39.741275,2014-05-25 13:18:00,None,16.6611,17.691,9.943,113.93,24.0473,1492.148,D12,7.925
41.004142,39.741275,2014-05-25 13:18:00,None,16.576,17.718,9.7,110.97,24.0351,1491.916,D12,8.434
41.004142,39.741275,2014-05-25 13:18:00,None,16.3661,17.73,9.481,108.01,23.9346,1491.264,D12,8.91
41.004142,39.741275,2014-05-25 13:18:00,None,16.1018,17.761,9.343,105.88,23.8292,1490.455,D12,9.386
41.004142,39.741275,2014-05-25 13:18:00,None,15.8624,17.765,9.299,104.87,23.7042,1489.691,D12,9.895
41.004142,39.741275,2014-05-25 13:18:00,None,15.8399,17.756,9.397,105.92,23.6809,1489.616,D12,10.403
41.004142,39.741275,2014-05-25 13:18:00,None,15.7258,17.752,9.412,105.83,23.6148,1489.247,D12,10.879
41.001003,39.757106,2014-05-25 13:38:00,489,15.7,0.12,4.56,54.7,0.558,None,D13,0.64
