lat,lon,timestamp,tsm (mg/l),temperature (˚C),salinity (‰),density (gr/cm3),oxygen (mg/L),oxygen (%),conductivity (ohm-1),sound,station,sampling depth (m)
41.26731,41.122037,2022-07-27 09:45:00,none,24.0766,18.2574,10.9978,7.939,104.84,28.999272,1514.14,F4,3.377
41.26731,41.122037,2022-07-27 09:45:00,none,23.957,18.2571,11.0303,7.764,102.31,28.929086,1513.85,F4,4.739
41.26731,41.122037,2022-07-27 09:45:00,none,24.1095,18.2342,10.9714,7.897,104.33,28.985504,1514.23,F4,5.228
41.26731,41.122037,2022-07-27 09:45:00,none,23.9426,18.2611,11.0372,8.278,109.06,28.926913,1513.84,F4,6.241
41.26731,41.122037,2022-07-27 09:45:00,none,23.9955,18.2248,10.9955,10.21,134.62,28.905704,1513.96,F4,7.409
41.26731,41.122037,2022-07-27 09:45:00,none,23.7056,18.2776,11.114,7.655,100.43,28.812606,1513.28,F4,8.768
41.26731,41.122037,2022-07-27 09:45:00,none,23.6821,18.2965,11.1346,8.148,106.87,28.826409,1513.27,F4,10.63
41.26731,41.122037,2022-07-27 09:45:00,none,23.5872,18.2983,11.1615,8.79,115.08,28.773597,1513.03,F4,11.512
41.26731,41.122037,2022-07-27 09:45:00,none,23.8948,18.3822,11.1412,7.519,99.04,29.074921,1513.95,F4,12.624
41.26731,41.122037,2022-07-27 09:45:00,none,23.7998,18.3449,11.1391,8.006,105.25,28.965941,1513.69,F4,14.523
41.26731,41.122037,2022-07-27 09:45:00,none,23.5363,18.3127,11.1861,7.436,97.28,28.765721,1513.0,F4,16.616
41.26731,41.122037,2022-07-27 09:45:00,none,23.5197,18.3248,11.1997,7.959,104.09,28.773678,1512.99,F4,17.87
41.26731,41.122037,2022-07-27 09:45:00,none,23.3821,18.3413,11.2491,7.34,95.78,28.717309,1512.69,F4,20.527
41.26731,41.122037,2022-07-27 09:45:00,none,23.3644,18.344,11.2558,7.921,103.32,28.711083,1512.66,F4,21.603
41.26731,41.122037,2022-07-27 09:45:00,none,23.3177,18.3486,11.2718,7.323,95.44,28.690513,1512.56,F4,22.626
41.26731,41.122037,2022-07-27 09:45:00,none,23.3022,18.3513,11.278,7.928,103.31,28.685661,1512.55,F4,24.019
41.26731,41.122037,2022-07-27 09:45:00,none,23.2353,18.3595,11.302,7.788,101.36,28.658879,1512.43,F4,26.971
41.26731,41.122037,2022-07-27 09:45:00,none,23.1923,18.3689,11.3206,7.322,95.23,28.64706,1512.32,F4,27.018
41.26731,41.122037,2022-07-27 09:45:00,none,23.1044,18.3734,11.3473,7.756,100.71,28.602826,1512.15,F4,30.679
41.26731,41.122037,2022-07-27 09:45:00,none,22.8797,18.3855,11.4158,7.375,95.38,28.488599,1511.58,F4,31.793
41.26731,41.122037,2022-07-27 09:45:00,none,22.8425,18.3897,11.4288,7.789,100.67,28.473336,1511.53,F4,34.164
41.26731,41.122037,2022-07-27 09:45:00,none,22.7111,18.3867,11.4611,7.357,94.86,28.392647,1511.19,F4,35.698
41.26731,41.122037,2022-07-27 09:45:00,none,22.4192,18.3694,11.5241,7.802,100.04,28.198936,1510.45,F4,39.936
41.26731,41.122037,2022-07-27 09:45:00,none,22.1705,18.409,11.6183,7.461,95.25,28.10902,1509.82,F4,40.127
41.26731,41.122037,2022-07-27 09:45:00,none,21.2402,18.3993,11.8465,7.827,98.21,27.555303,1507.29,F4,44.343
41.26731,41.122037,2022-07-27 09:45:00,7.15,20.1771,18.4109,12.1148,7.841,96.44,26.956508,1504.32,F4,47.628
41.269774,41.127453,2022-07-27 10:11:00,18.74,25.4269,17.6097,10.1348,7.332,98.81,28.828967,1516.84,F5,0.17
41.269774,41.127453,2022-07-27 10:11:00,none,25.3779,18.1695,10.5682,7.43,100.36,29.632857,1517.32,F5,0.338
41.269774,41.127453,2022-07-27 10:11:00,none,25.0974,18.0212,10.5366,7.891,105.98,29.249464,1516.46,F5,0.61
41.269774,41.127453,2022-07-27 10:11:00,none,25.3365,17.3813,9.9894,7.727,103.83,28.437753,1516.39,F5,1.378
41.269774,41.127453,2022-07-27 10:11:00,none,24.8448,18.1352,10.6931,8.051,107.71,29.270392,1515.96,F5,2.166
41.269774,41.127453,2022-07-27 10:11:00,none,24.2022,18.239,10.9495,8.191,108.4,29.046154,1514.44,F5,3.348
41.269774,41.127453,2022-07-27 10:11:00,none,24.0963,18.2418,10.9807,8.022,105.97,28.988371,1514.18,F5,4.048
41.269774,41.127453,2022-07-27 10:11:00,none,24.0899,18.2527,10.9906,9.096,120.15,29.000711,1514.2,F5,5.303
41.269774,41.127453,2022-07-27 10:11:00,none,23.9426,18.2611,11.0372,8.278,109.06,28.926913,1513.84,F5,6.241
41.269774,41.127453,2022-07-27 10:11:00,none,23.7729,18.2326,11.0619,7.685,100.92,28.787014,1513.39,F5,7.522
41.269774,41.127453,2022-07-27 10:11:00,none,23.7281,18.2679,11.1006,9.765,128.15,28.811687,1513.32,F5,8.327
41.269774,41.127453,2022-07-27 10:11:00,none,23.5255,18.3121,11.1886,7.828,102.39,28.757126,1512.88,F5,10.937
41.269774,41.127453,2022-07-27 10:11:00,none,23.4903,18.3252,11.2079,8.579,112.15,28.755243,1512.8,F5,11.246
41.269774,41.127453,2022-07-27 10:11:00,none,23.8948,18.3822,11.1412,7.519,99.04,29.074921,1513.95,F5,12.624
41.269774,41.127453,2022-07-27 10:11:00,none,23.4624,18.3293,11.2184,7.947,103.84,28.745473,1512.78,F5,14.18
41.269774,41.127453,2022-07-27 10:11:00,10.54,23.4617,18.3304,11.2195,7.896,103.17,28.746962,1512.79,F5,14.914
41.274615,41.132126,2022-07-27 10:37:00,25.2,25.0479,17.8128,10.3944,7.81,104.67,28.913211,1516.11,F6,0.906
41.274615,41.132126,2022-07-27 10:37:00,none,25.3365,17.3813,9.9894,7.727,103.83,28.437753,1516.39,F6,1.378
41.274615,41.132126,2022-07-27 10:37:00,none,24.3123,18.1952,10.8863,7.896,104.67,29.046657,1514.66,F6,2.008
41.274615,41.132126,2022-07-27 10:37:00,none,24.2022,18.239,10.9495,8.191,108.4,29.046154,1514.44,F6,3.348
41.274615,41.132126,2022-07-27 10:37:00,none,24.0963,18.2418,10.9807,8.022,105.97,28.988371,1514.18,F6,4.048
41.274615,41.132126,2022-07-27 10:37:00,none,24.0585,18.2342,10.9854,7.822,103.25,28.955683,1514.1,F6,5.339
41.274615,41.132126,2022-07-27 10:37:00,none,24.033,18.2332,10.9916,8.33,109.91,28.939402,1514.04,F6,5.729
41.274615,41.132126,2022-07-27 10:37:00,none,23.9426,18.2611,11.0372,8.278,109.06,28.926913,1513.84,F6,6.241
41.274615,41.132126,2022-07-27 10:37:00,none,23.7729,18.2326,11.0619,7.685,100.92,28.787014,1513.39,F6,7.522
41.274615,41.132126,2022-07-27 10:37:00,none,23.8645,18.2279,11.0336,7.66,100.75,28.834001,1513.63,F6,8.385
41.274615,41.132126,2022-07-27 10:37:00,none,23.8561,18.2348,11.041,8.21,107.98,28.839042,1513.63,F6,9.03
41.274615,41.132126,2022-07-27 10:37:00,none,23.5255,18.3121,11.1886,7.828,102.39,28.757126,1512.88,F6,10.937
41.274615,41.132126,2022-07-27 10:37:00,none,23.5277,18.3164,11.1912,7.866,102.9,28.764678,1512.9,F6,11.511
41.274615,41.132126,2022-07-27 10:37:00,none,23.5106,18.3187,11.1976,7.638,99.88,28.758045,1512.86,F6,11.658
41.274615,41.132126,2022-07-27 10:37:00,none,23.8948,18.3822,11.1412,7.519,99.04,29.074921,1513.95,F6,12.624
41.274615,41.132126,2022-07-27 10:37:00,none,23.4512,18.3341,11.2251,7.716,100.8,28.745933,1512.76,F6,14.606
41.274615,41.132126,2022-07-27 10:37:00,none,23.4463,18.333,11.2256,7.646,99.87,28.741704,1512.76,F6,15.431
41.274615,41.132126,2022-07-27 10:37:00,none,23.4335,18.3345,11.2301,7.655,99.97,28.737254,1512.79,F6,18.754
41.274615,41.132126,2022-07-27 10:37:00,16.65,23.4339,18.334,11.2297,7.68,100.3,28.73697,1512.8,F6,19.593
41.428179,41.439599,2022-07-27 11:00:00,30.44,25.1588,17.4748,10.1097,7.968,106.79,28.475937,1516.02,F7,0.174
41.428179,41.439599,2022-07-27 11:00:00,none,25.1746,16.5664,9.4245,7.432,99.13,27.132929,1515.1,F7,0.666
41.428179,41.439599,2022-07-27 11:00:00,none,25.3365,17.3813,9.9894,7.727,103.83,28.437753,1516.39,F7,1.378
41.428179,41.439599,2022-07-27 11:00:00,none,24.4099,18.202,10.8645,8.362,111.05,29.113738,1514.92,F7,2.115
41.428179,41.439599,2022-07-27 11:00:00,none,24.211,18.2201,10.9329,7.728,102.27,29.024052,1514.45,F7,3.527
41.428179,41.439599,2022-07-27 11:00:00,none,24.0963,18.2418,10.9807,8.022,105.97,28.988371,1514.18,F7,4.048
41.428179,41.439599,2022-07-27 11:00:00,none,24.0311,18.211,10.9754,8.757,115.51,28.906096,1514.0,F7,5.059
41.428179,41.439599,2022-07-27 11:00:00,none,24.0072,18.1967,10.9712,9.315,122.81,28.87178,1513.94,F7,6.212
41.428179,41.439599,2022-07-27 11:00:00,none,23.7729,18.2326,11.0619,7.685,100.92,28.787014,1513.39,F7,7.522
41.428179,41.439599,2022-07-27 11:00:00,none,23.7054,18.2753,11.1124,8.293,108.79,28.808998,1513.26,F7,8.04
41.428179,41.439599,2022-07-27 11:00:00,18.43,23.7025,18.279,11.1159,8.629,113.21,28.812952,1513.29,F7,9.748
41.26556,41.130983,2022-07-27 11:20:00,31.11,25.1696,15.3718,8.5308,7.59,100.53,25.339337,1513.8,F8,0.184
41.26556,41.130983,2022-07-27 11:20:00,none,25.1429,17.9732,10.4878,7.527,101.14,29.205148,1516.53,F8,0.915
41.26556,41.130983,2022-07-27 11:20:00,none,24.4218,18.2189,10.8738,8.11,107.74,29.14506,1514.96,F8,1.495
41.26556,41.130983,2022-07-27 11:20:00,none,24.3296,18.2219,10.9016,8.292,109.97,29.09553,1514.73,F8,1.893
41.26556,41.130983,2022-07-27 11:20:00,none,24.4099,18.202,10.8645,8.362,111.05,29.113738,1514.92,F8,2.115
41.26556,41.130983,2022-07-27 11:20:00,none,24.211,18.2201,10.9329,7.728,102.27,29.024052,1514.45,F8,3.527
41.26556,41.130983,2022-07-27 11:20:00,none,24.0624,18.2072,10.964,8.246,108.84,28.918585,1514.06,F8,4.087
41.26556,41.130983,2022-07-27 11:20:00,none,24.0773,18.204,10.9575,9.203,121.49,28.922711,1514.1,F8,4.368
41.26556,41.130983,2022-07-27 11:20:00,none,24.0311,18.211,10.9754,8.757,115.51,28.906096,1514.0,F8,5.059
41.26556,41.130983,2022-07-27 11:20:00,none,24.0072,18.1967,10.9712,9.315,122.81,28.87178,1513.94,F8,6.212
41.26556,41.130983,2022-07-27 11:20:00,none,23.7729,18.2326,11.0619,7.685,100.92,28.787014,1513.39,F8,7.522
41.26556,41.130983,2022-07-27 11:20:00,16.22,23.813,18.2637,11.0745,8.717,114.58,28.85525,1513.53,F8,8.063
41.259175,41.126664,2022-07-27 11:33:00,18.42,26.5071,17.1669,9.4914,7.321,100.29,28.772839,1519.05,F9,0.291
41.259175,41.126664,2022-07-27 11:33:00,none,25.5835,17.8347,10.2587,7.694,104.11,29.254833,1517.5,F9,1.679
41.259175,41.126664,2022-07-27 11:33:00,none,24.5299,17.9902,10.6722,7.993,106.25,28.874698,1515.0,F9,1.907
41.259175,41.126664,2022-07-27 11:33:00,none,24.4099,18.202,10.8645,8.362,111.05,29.113738,1514.92,F9,2.115
41.259175,41.126664,2022-07-27 11:33:00,none,24.2342,18.1415,10.8675,8.04,106.41,28.923495,1514.42,F9,3.075
41.259175,41.126664,2022-07-27 11:33:00,9.87,24.0869,18.1606,10.9222,8.07,106.53,28.865466,1514.07,F9,4.108
41.93144,41.408566,2022-07-27 12:31:00,35.52,24.2666,18.0705,10.8053,8.268,109.44,28.838695,1514.38,H1,0.593
41.93144,41.408566,2022-07-27 12:31:00,none,24.0029,18.1715,10.9535,8.254,108.8,28.83191,1513.83,H1,2.33
41.93144,41.408566,2022-07-27 12:31:00,none,23.7296,18.2178,11.0626,9.676,126.96,28.739473,1513.19,H1,3.899
41.93144,41.408566,2022-07-27 12:31:00,none,23.8588,18.2247,11.0327,9.464,124.47,28.825233,1513.56,H1,5.304
41.93144,41.408566,2022-07-27 12:31:00,20.11,23.5673,18.3352,11.1947,9.714,127.17,28.813413,1512.93,H1,6.329
41.39808,41.408112,2022-07-27 12:52:00,32.13,24.3976,18.1188,10.8054,8.07,107.1,28.984889,1514.76,H2,0.011
41.39808,41.408112,2022-07-27 12:52:00,none,24.0029,18.1715,10.9535,8.254,108.8,28.83191,1513.83,H2,2.33
41.39808,41.408112,2022-07-27 12:52:00,none,23.9009,18.1654,10.9767,8.191,107.77,28.76382,1513.57,H2,3.117
41.39808,41.408112,2022-07-27 12:52:00,none,23.8588,18.2247,11.0327,9.464,124.47,28.825233,1513.56,H2,5.304
41.39808,41.408112,2022-07-27 12:52:00,19.42,23.8501,18.208,11.0225,9.233,121.4,28.796389,1513.54,H2,6.439
41.405283,41.41433,2022-07-27 13:10:00,27.89,24.4053,18.0676,10.7648,7.564,100.37,28.914874,1514.74,H3,0.508
41.405283,41.41433,2022-07-27 13:10:00,none,24.2934,18.0796,10.8047,7.698,101.94,28.867558,1514.47,H3,1.115
41.405283,41.41433,2022-07-27 13:10:00,none,24.0029,18.1715,10.9535,8.254,108.8,28.83191,1513.83,H3,2.33
41.405283,41.41433,2022-07-27 13:10:00,none,23.8025,18.188,11.0204,8.295,108.97,28.739064,1513.34,H3,3.121
41.405283,41.41433,2022-07-27 13:10:00,none,23.8011,18.2099,11.0373,7.733,101.59,28.769952,1513.38,H3,4.023
41.405283,41.41433,2022-07-27 13:10:00,none,23.8418,18.2855,11.083,8.021,105.5,28.902791,1513.59,H3,5.696
41.405283,41.41433,2022-07-27 13:10:00,none,23.8501,18.208,11.0225,9.233,121.4,28.796389,1513.54,H3,6.439
41.405283,41.41433,2022-07-27 13:10:00,none,23.5893,18.3109,11.1705,7.771,101.76,28.792011,1512.99,H3,7.959
41.405283,41.41433,2022-07-27 13:10:00,none,23.6235,18.3408,11.1837,7.857,102.97,28.855388,1513.16,H3,10.358
41.405283,41.41433,2022-07-27 13:10:00,none,23.6098,18.3251,11.1756,7.862,102.99,28.824928,1513.11,H3,10.62
41.405283,41.41433,2022-07-27 13:10:00,none,23.5816,18.3547,11.2055,7.814,102.33,28.851391,1513.11,H3,13.185
41.405283,41.41433,2022-07-27 13:10:00,none,23.5005,18.3426,11.2183,7.707,100.77,28.787291,1512.92,H3,15.68
41.405283,41.41433,2022-07-27 13:10:00,15.63,23.458,18.3474,11.2333,7.779,101.65,28.769273,1512.82,H3,15.876
41.413031,41.418135,2022-07-27 13:33:00,25.11,24.1387,18.0888,10.8541,7.768,102.6,28.79068,1514.06,H4,0.238
41.413031,41.418135,2022-07-27 13:33:00,none,24.4053,18.0676,10.7648,7.564,100.37,28.914874,1514.74,H4,0.508
41.413031,41.418135,2022-07-27 13:33:00,none,24.2934,18.0796,10.8047,7.698,101.94,28.867558,1514.47,H4,1.115
41.413031,41.418135,2022-07-27 13:33:00,none,24.0029,18.1715,10.9535,8.254,108.8,28.83191,1513.83,H4,2.33
41.413031,41.418135,2022-07-27 13:33:00,none,23.7664,18.1933,11.0342,9.099,119.45,28.725631,1513.26,H4,3.485
41.413031,41.418135,2022-07-27 13:33:00,none,23.8011,18.2099,11.0373,7.733,101.59,28.769952,1513.38,H4,4.023
41.413031,41.418135,2022-07-27 13:33:00,none,23.758,18.1985,11.0403,7.904,103.74,28.728782,1513.28,H4,5.627
41.413031,41.418135,2022-07-27 13:33:00,none,23.6709,18.2446,11.0986,8.88,116.41,28.744404,1513.12,H4,6.774
41.413031,41.418135,2022-07-27 13:33:00,none,23.5893,18.3109,11.1705,7.771,101.76,28.792011,1512.99,H4,7.959
41.413031,41.418135,2022-07-27 13:33:00,none,23.6749,18.2784,11.1229,7.881,103.33,28.795957,1513.21,H4,9.769
41.413031,41.418135,2022-07-27 13:33:00,none,23.6098,18.3251,11.1756,7.862,102.99,28.824928,1513.11,H4,10.62
41.413031,41.418135,2022-07-27 13:33:00,none,23.5685,18.295,11.1641,7.866,102.95,28.757866,1512.97,H4,11.126
41.413031,41.418135,2022-07-27 13:33:00,none,23.5816,18.3547,11.2055,7.814,102.33,28.851391,1513.11,H4,13.185
41.413031,41.418135,2022-07-27 13:33:00,none,23.5158,18.3336,11.2073,7.826,102.35,28.783052,1512.93,H4,14.459
41.413031,41.418135,2022-07-27 13:33:00,none,23.4864,18.3426,11.222,7.874,102.93,28.778996,1512.88,H4,15.643
41.413031,41.418135,2022-07-27 13:33:00,none,23.458,18.3474,11.2333,7.779,101.65,28.769273,1512.82,H4,15.876
41.413031,41.418135,2022-07-27 13:33:00,12.61,23.442,18.348,11.238,7.729,100.96,28.76156,1512.83,H4,18.857
41.42272,41.426326,2022-07-27 14:00:00,22.63,24.645,17.9654,10.6216,7.39,98.42,28.904707,1515.24,H5,0.209
41.42272,41.426326,2022-07-27 14:00:00,none,24.5611,18.0336,10.6961,7.768,103.34,28.955852,1515.1,H5,0.481
41.42272,41.426326,2022-07-27 14:00:00,none,24.2934,18.0796,10.8047,7.698,101.94,28.867558,1514.47,H5,1.115
41.42272,41.426326,2022-07-27 14:00:00,none,23.892,18.1054,10.934,7.972,104.84,28.671948,1513.48,H5,2.512
41.42272,41.426326,2022-07-27 14:00:00,none,23.8604,18.1909,11.0068,7.793,102.48,28.776981,1513.5,H5,3.224
41.42272,41.426326,2022-07-27 14:00:00,none,23.8011,18.2099,11.0373,7.733,101.59,28.769952,1513.38,H5,4.023
41.42272,41.426326,2022-07-27 14:00:00,none,23.758,18.1985,11.0403,7.904,103.74,28.728782,1513.28,H5,5.627
41.42272,41.426326,2022-07-27 14:00:00,none,23.8969,18.2755,11.0605,7.96,104.8,28.920899,1513.74,H5,6.297
41.42272,41.426326,2022-07-27 14:00:00,none,23.8921,18.35,11.1178,7.723,101.7,29.025527,1513.82,H5,7.241
41.42272,41.426326,2022-07-27 14:00:00,none,23.8871,18.3776,11.1399,7.892,103.94,29.06291,1513.88,H5,9.623
41.42272,41.426326,2022-07-27 14:00:00,none,23.6098,18.3251,11.1756,7.862,102.99,28.824928,1513.11,H5,10.62
41.42272,41.426326,2022-07-27 14:00:00,none,23.8747,18.4016,11.1613,7.678,101.12,29.090659,1513.9,H5,11.467
41.42272,41.426326,2022-07-27 14:00:00,none,23.5816,18.3547,11.2055,7.814,102.33,28.851391,1513.11,H5,13.185
41.42272,41.426326,2022-07-27 14:00:00,none,23.5158,18.3336,11.2073,7.826,102.35,28.783052,1512.93,H5,14.459
41.42272,41.426326,2022-07-27 14:00:00,none,23.8242,18.4202,11.189,7.962,104.77,29.088665,1513.86,H5,15.688
41.42272,41.426326,2022-07-27 14:00:00,none,23.7898,18.4184,11.197,7.617,100.17,29.065924,1513.77,H5,16.051
41.42272,41.426326,2022-07-27 14:00:00,none,23.442,18.348,11.238,7.729,100.96,28.76156,1512.83,H5,18.857
41.42272,41.426326,2022-07-27 14:00:00,none,23.5333,18.3722,11.2316,7.947,103.99,28.849868,1513.11,H5,19.905
41.42272,41.426326,2022-07-27 14:00:00,none,23.4291,18.3774,11.2636,7.602,99.3,28.796295,1512.85,H5,20.557
41.42272,41.426326,2022-07-27 14:00:00,none,23.4351,18.3631,11.2512,7.616,99.48,28.780686,1512.93,H5,25.171
41.42272,41.426326,2022-07-27 14:00:00,none,23.4538,18.3646,11.2474,7.885,103.03,28.794077,1513.0,H5,26.263
41.42272,41.426326,2022-07-27 14:00:00,none,23.4318,18.3572,11.2477,7.643,99.82,28.771545,1512.99,H5,29.683
41.42272,41.426326,2022-07-27 14:00:00,none,23.4304,18.3588,11.2493,7.861,102.67,28.773612,1513.03,H5,32.242
41.42272,41.426326,2022-07-27 14:00:00,15.44,23.3744,18.3696,11.2724,7.701,100.48,28.756863,1512.94,H5,34.818
41.43004,41.431314,2022-07-27 14:27:00,19.76,24.5611,18.0336,10.6961,7.768,103.34,28.955852,1515.1,H6,0.481
41.43004,41.431314,2022-07-27 14:27:00,none,24.3144,18.1173,10.8272,7.68,101.77,28.934373,1514.56,H6,0.641
41.43004,41.431314,2022-07-27 14:27:00,none,24.2934,18.0796,10.8047,7.698,101.94,28.867558,1514.47,H6,1.115
41.43004,41.431314,2022-07-27 14:27:00,none,23.867,18.1638,10.9847,8.007,105.28,28.741457,1513.47,H6,2.141
41.43004,41.431314,2022-07-27 14:27:00,none,23.8604,18.1909,11.0068,7.793,102.48,28.776981,1513.5,H6,3.224
41.43004,41.431314,2022-07-27 14:27:00,none,23.8011,18.2099,11.0373,7.733,101.59,28.769952,1513.38,H6,4.023
41.43004,41.431314,2022-07-27 14:27:00,none,23.7065,18.2949,11.1268,7.726,101.37,28.837099,1513.24,H6,5.441
41.43004,41.431314,2022-07-27 14:27:00,none,23.7889,18.3335,11.1335,8.903,117.01,28.941147,1513.52,H6,6.743
41.43004,41.431314,2022-07-27 14:27:00,none,23.8921,18.35,11.1178,7.723,101.7,29.025527,1513.82,H6,7.241
41.43004,41.431314,2022-07-27 14:27:00,none,23.8871,18.3776,11.1399,7.892,103.94,29.06291,1513.88,H6,9.623
41.43004,41.431314,2022-07-27 14:27:00,none,23.6715,18.3011,11.1409,7.707,101.07,28.826639,1513.24,H6,10.364
41.43004,41.431314,2022-07-27 14:27:00,none,23.8747,18.4016,11.1613,7.678,101.12,29.090659,1513.9,H6,11.467
41.43004,41.431314,2022-07-27 14:27:00,none,23.6909,18.3038,11.1377,8.394,110.11,28.842502,1513.33,H6,12.305
41.43004,41.431314,2022-07-27 14:27:00,none,23.5816,18.3547,11.2055,7.814,102.33,28.851391,1513.11,H6,13.185
41.43004,41.431314,2022-07-27 14:27:00,none,23.5425,18.3286,11.1964,7.684,100.55,28.791576,1513.0,H6,14.673
41.43004,41.431314,2022-07-27 14:27:00,none,23.8242,18.4202,11.189,7.962,104.77,29.088665,1513.86,H6,15.688
41.43004,41.431314,2022-07-27 14:27:00,none,23.7898,18.4184,11.197,7.617,100.17,29.065924,1513.77,H6,16.051
41.43004,41.431314,2022-07-27 14:27:00,none,23.5132,18.3382,11.2115,8.212,107.4,28.788956,1512.99,H6,17.936
41.43004,41.431314,2022-07-27 14:27:00,none,23.4777,18.3514,11.231,7.622,99.63,28.787187,1512.92,H6,18.652
41.43004,41.431314,2022-07-27 14:27:00,none,23.5333,18.3722,11.2316,7.947,103.99,28.849868,1513.11,H6,19.905
41.43004,41.431314,2022-07-27 14:27:00,none,23.4291,18.3774,11.2636,7.602,99.3,28.796295,1512.85,H6,20.557
41.43004,41.431314,2022-07-27 14:27:00,none,23.4186,18.3592,11.2527,7.641,99.77,28.764835,1512.85,H6,23.251
41.43004,41.431314,2022-07-27 14:27:00,none,23.4351,18.3631,11.2512,7.616,99.48,28.780686,1512.93,H6,25.171
41.43004,41.431314,2022-07-27 14:27:00,none,23.4003,18.3592,11.2577,7.66,99.98,28.754949,1512.85,H6,26.148
41.43004,41.431314,2022-07-27 14:27:00,none,23.4166,18.3547,11.2499,8.157,106.5,28.758094,1512.89,H6,26.307
41.43004,41.431314,2022-07-27 14:27:00,none,23.4318,18.3572,11.2477,7.643,99.82,28.771545,1512.99,H6,29.683
41.43004,41.431314,2022-07-27 14:27:00,none,23.3923,18.3603,11.2606,7.748,101.12,28.752672,1512.89,H6,29.767
41.43004,41.431314,2022-07-27 14:27:00,none,23.4304,18.3588,11.2493,7.861,102.67,28.773612,1513.03,H6,32.242
41.43004,41.431314,2022-07-27 14:27:00,none,23.3166,18.3695,11.2878,7.844,102.25,28.722381,1512.76,H6,33.179
41.43004,41.431314,2022-07-27 14:27:00,13.2,23.3218,18.3681,11.2853,8.019,104.53,28.723757,1512.8,H6,34.711
41.428179,41.439599,2022-07-27 15:00:00,16.66,24.9345,11.9642,6.0431,7.568,97.91,20.049487,1509.55,H7,0.123
41.428179,41.439599,2022-07-27 15:00:00,none,24.0311,18.12,10.907,7.821,103.12,28.773585,1513.84,H7,1.404
41.428179,41.439599,2022-07-27 15:00:00,none,24.0242,18.1386,10.9229,8.226,108.46,28.796762,1513.86,H7,2.389
41.428179,41.439599,2022-07-27 15:00:00,none,23.8604,18.1909,11.0068,7.793,102.48,28.776981,1513.5,H7,3.224
41.428179,41.439599,2022-07-27 15:00:00,none,23.9349,18.1774,10.9765,8.955,117.91,28.80124,1513.7,H7,4.272
41.428179,41.439599,2022-07-27 15:00:00,none,23.7065,18.2949,11.1268,7.726,101.37,28.837099,1513.24,H7,5.441
41.428179,41.439599,2022-07-27 15:00:00,none,23.7889,18.3335,11.1335,8.903,117.01,28.941147,1513.52,H7,6.743
41.428179,41.439599,2022-07-27 15:00:00,none,23.7011,18.2548,11.098,7.726,101.34,28.776721,1513.21,H7,7.03
41.428179,41.439599,2022-07-27 15:00:00,none,23.7546,18.2407,11.073,8.34,109.49,28.787874,1513.34,H7,7.441
41.428179,41.439599,2022-07-27 15:00:00,none,23.8871,18.3776,11.1399,7.892,103.94,29.06291,1513.88,H7,9.623
41.428179,41.439599,2022-07-27 15:00:00,none,23.5298,18.3295,11.2005,7.787,101.87,28.784241,1512.9,H7,10.301
41.428179,41.439599,2022-07-27 15:00:00,8.64,23.4995,18.3374,11.2146,7.8,101.98,28.778298,1512.85,H7,11.956
41.419656,41.433824,2022-07-27 15:21:00,11.3,25.0901,17.7563,10.3401,7.289,97.73,28.853793,1516.15,H8,0.235
41.419656,41.433824,2022-07-27 15:21:00,none,24.9631,18.1547,10.6746,7.781,104.33,29.367809,1516.26,H8,0.342
41.419656,41.433824,2022-07-27 15:21:00,none,24.0311,18.12,10.907,7.821,103.12,28.773585,1513.84,H8,1.404
41.419656,41.433824,2022-07-27 15:21:00,none,24.7284,18.1741,10.755,7.639,102.01,29.259405,1515.71,H8,2.032
41.419656,41.433824,2022-07-27 15:21:00,none,24.6743,18.1475,10.75,8.181,109.13,29.188974,1515.55,H8,2.942
41.419656,41.433824,2022-07-27 15:21:00,none,23.8604,18.1909,11.0068,7.793,102.48,28.776981,1513.5,H8,3.224
41.419656,41.433824,2022-07-27 15:21:00,none,24.144,18.1778,10.9196,8.412,111.16,28.923736,1514.24,H8,4.085
41.419656,41.433824,2022-07-27 15:21:00,none,23.7065,18.2949,11.1268,7.726,101.37,28.837099,1513.24,H8,5.441
41.419656,41.433824,2022-07-27 15:21:00,none,24.0224,18.1935,10.9646,8.149,107.47,28.876077,1513.98,H8,6.748
41.419656,41.433824,2022-07-27 15:21:00,none,23.7546,18.2407,11.073,8.34,109.49,28.787874,1513.34,H8,7.441
41.419656,41.433824,2022-07-27 15:21:00,7.85,23.7932,18.2164,11.0442,7.93,104.16,28.775744,1513.44,H8,8.542
41.4137,41.429199,2022-07-27 15:40:00,10.24,27.613,6.8232,1.4485,7.736,101.96,12.593751,1510.79,H9,0.389
41.4137,41.429199,2022-07-27 15:40:00,none,24.9682,18.2112,10.7156,7.555,101.33,29.454167,1516.34,H9,0.931
41.4137,41.429199,2022-07-27 15:40:00,none,25.1497,18.134,10.6064,7.66,103.03,29.446763,1516.72,H9,1.197
41.4137,41.429199,2022-07-27 15:40:00,none,24.7284,18.1741,10.755,7.639,102.01,29.259405,1515.71,H9,2.032
41.4137,41.429199,2022-07-27 15:40:00,none,24.2783,18.1778,10.8826,7.992,105.88,29.00195,1514.57,H9,3.385
41.4137,41.429199,2022-07-27 15:40:00,none,24.0606,18.1934,10.9541,7.477,98.68,28.897667,1514.05,H9,4.531
41.4137,41.429199,2022-07-27 15:40:00,none,23.7065,18.2949,11.1268,7.726,101.37,28.837099,1513.24,H9,5.441
